"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"43","GAVIN_FOXP3_TARGETS_CLUSTER_P6",4.94486350061044e-07,4.33021165042704e-05,0.659444398037935,0.58773326367205,2.45322634011836,40,"BUB1; HMMR; ASPM; BUB1B; NUF2; CEP55; PBK; SPC25; CENPE; NCAPG; H1-2; NCAPG2; SPAG5; BIRC5; CDK1; TPX2; NEK2; NUSAP1; KIF2C; IFI44; KIF20A; CCNB1; TK1"
"44","GOBP_MITOTIC_CELL_CYCLE_PROCESS",1.43813962385012e-13,7.80813939775692e-11,0.943632225232838,0.416719549556097,2.45240706037909,212,"KIF4A; BUB1; NASP; NCAPH; CKAP2; RAD21; KIF11; CKAP5; SMC4; BUB1B; FBXO5; NUF2; DLGAP5; CEP55; SIN3A; ANLN; PDS5B; ATAD5; SGO2; DBF4; KIF23; SPC25; CENPE; NCAPG; SMC2; MYH10; NCAPD2; NIPBL; E2F7; SPDL1; BACH1; CEP192; PPM1D; NES; CUL4B; RANBP1; NCAPG2; SPAG5; CDK1; PPP1R10; TPX2; CALM2; TTK; CDCA2; PHIP; RRM1; ROCK2; KIF14; NEK2; MRE11; RPS27L; MAP9; CENPA; BLM; NUSAP1; PRC1; KIF2C; CDC45; MKI67; FANCD2; FBXL3; SPTBN1; PPP3CA; KMT2E; TOGARAM1; IK; ZNF830; MELK; SBDS; GIGYF2; BRCA1; GTSE1; BMP4; PDGFB; PBX1; SEPTIN6"
"45","WINNEPENNINCKX_MELANOMA_METASTASIS_UP",8.27159658978244e-09,1.27101665334317e-06,0.747739663149885,0.492453641605687,2.44536483852584,83,"BUB1; NASP; NCAPH; KIF11; ASPM; NUF2; DLGAP5; CEP55; ANLN; SHCBP1; SGO2; SPC25; NCAPG; SMC2; MRPL32; RANBP1; NCAPG2; SPAG5; BIRC5; CDK1; EXO1; UBE2T; ENY2; CNN3; NEK2; ATAD2; CENPA; PRC1; KIF2C; CDC45; MELK; PARPBP; ZNF587; HSPD1; PLOD2; DHFR"
"46","GOBP_MEIOTIC_CELL_CYCLE",4.64975080871191e-08,6.10767267518544e-06,0.719512826338911,0.536948242835912,2.44196389107658,56,"BUB1; NCAPH; RAD21; ASPM; SMC4; BUB1B; FBXO5; NUF2; H2AX; SGO2; BRIP1; SMC2; NCAPD2; EXO1; TTK; MYBL1; NEK2; MRE11; SYCP2; MNS1; ZNF318; FANCD2"
"47","WHITFIELD_CELL_CYCLE_G2_M",1.55766828177872e-08,2.26529472978677e-06,0.73376198835648,0.501641827465979,2.43495721363007,75,"BUB1; CKAP2; HMMR; CKAP5; BUB1B; NUF2; DLGAP5; CEP55; ANLN; MIS18BP1; SHCBP1; SGO2; PBK; CENPE; DZIP3; SPDL1; PRR11; CCDC88A; SPAG5; BIRC5; PPP1R10; ARL6IP1; TPX2; TTK; DEPDC1; KIF14; NEK2; CENPA; NUSAP1; KIF2C; MKI67; SPTBN1; DEPDC1B; GTSE1; TGIF1; HP1BP3; KLF9"
"48","FINETTI_BREAST_CANCER_KINOME_RED",8.3307802437903e-06,0.000461536559900872,0.593325476396405,0.843917923856342,2.42505767498436,10,"BUB1; BUB1B; PBK; PLK4; CDK1; TTK; NEK2; MELK"
"49","GOBP_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE",3.0689212725348e-06,0.000203197519053036,0.627256739718528,0.688937138492886,2.4204002798396,21,"BUB1; NCAPH; RAD21; SMC4; BUB1B; SGO2; BRIP1; SMC2; NCAPD2; MRE11; SYCP2; FANCD2"
"50","HP_CAFE_AU_LAIT_SPOT",3.95590162601689e-07,3.66100714116835e-05,0.674962860011025,0.595654331643257,2.41670483471258,37,"BUB1; ESCO2; BUB1B; SIN3A; BRIP1; FANCI; ACTL6A; UBE2T; PHIP; FANCG; BLM; NF2; FANCD2; PALS1; KMT2E; RAF1; BRCA1; PMS2; HS2ST1"
"51","GOCC_CHROMOSOMAL_REGION",2.68991629989919e-09,4.6609953928466e-07,0.774939030136436,0.466066311194973,2.41032462391407,101,"BUB1; RAD21; ESCO2; CKAP5; SMC4; BUB1B; NUF2; H2AX; SIN3A; MIS18BP1; PDS5B; SGO2; SPC25; CENPE; NCAPG; NCAPD2; SPDL1; THOC3; ZNF618; SPAG5; CENPU; SEPTIN2; DNMT1; BIRC5; CDK1; PPP1R10; TTK; NEK2; MRE11; HELLS; GPATCH11; CENPA; CBX5; BLM; RIF1; KIF2C"
"52","VILLANUEVA_LIVER_CANCER_KRT19_UP",1.0297582257238e-07,1.19805014147066e-05,0.704975715167238,0.527829601920261,2.40841600962397,57,"KIF4A; BUB1; NCAPH; DLGAP5; CEP55; ANLN; SGO2; KIF23; PLK4; CENPE; NCAPG; CEP135; FANCI; TPX2; TTK; RRM1; MRE11; BLM; KIF2C; MKI67; TUG1; PTPRA; MELK; DEPDC1B; KIF20A; PCYOX1L; PTTG1; MCM8"
"53","FUJII_YBX1_TARGETS_DN",2.30036904941557e-08,3.23003543766214e-06,0.73376198835648,0.482056380418581,2.39373541643239,83,"KIF4A; NCAPH; KIF11; ASPM; BUB1B; FBXO5; H2AX; SHCBP1; PRIM1; KIF23; PLK4; SPC25; BRIP1; E2F7; FANCI; NCAPG2; CENPU; PPP1R10; HNRNPL; EXO1; RRM1; DEPDC1; MYBL1; RECK; ATAD2; HELLS; NUSAP1; RDH10; FANCD2; MELK; BRCA1; PARPBP; DEPDC1B; DHFR"
"54","HP_MULTIPLE_CAFE_AU_LAIT_SPOTS",8.62996240036048e-06,0.000474172172482034,0.593325476396405,0.7693291463659,2.38216502071362,13,"BUB1; BUB1B; BRIP1; FANCI; UBE2T; FANCG; FANCD2; BRCA1; PMS2"
"55","WILCOX_RESPONSE_TO_PROGESTERONE_UP",1.90980411447812e-07,2.07379262777464e-05,0.690132458796796,0.502351939066204,2.38188979146853,67,"KIF4A; HMMR; ASPM; DLGAP5; CEP55; SHCBP1; PBK; HMGB2; NCAPG; SMC2; FANCI; IFT74; CENPU; WDHD1; CDK1; MTF2; RIF1; NUSAP1; PRC1; CEP76; SEC14L1; KIF20A; ETV1; CCNB1; TK1; INSIG1; FADS2"
"56","GOBP_CHROMOSOME_SEGREGATION",3.10351858406365e-09,5.26563653096133e-07,0.774939030136436,0.457660787792569,2.37727535972692,103,"KIF4A; BUB1; NCAPH; RAD21; ESCO2; SMC4; BUB1B; FBXO5; NUF2; DLGAP5; CEP55; PDS5B; SGO2; KIF23; SPC25; BRIP1; CENPE; NCAPG; SMC2; NCAPD2; NIPBL; SPDL1; PUM1; NCAPG2; SPAG5; TTK; CDCA2; KIF14; NEK2; MRE11; SYCP2; NUSAP1; PRC1; KIF2C; MKI67; FANCD2; IK; SLC25A5; BRCA1"
"57","SCIBETTA_KDM5B_TARGETS_DN",8.15873589082124e-07,6.45094612571342e-05,0.659444398037935,0.584774684178891,2.37256363531164,37,"NCAPH; HMMR; BUB1B; FBXO5; DLGAP5; ARL6IP5; PBK; RECQL; CDK1; SMARCA2; TTK; PSIP1; KIF2C; KDM5B; GAL; BRCA1; LIMCH1; CCNB1; INSIG1; FABP5; EIF5B; NEDD9; PSD3; MT1X"
"58","HP_ABNORMALITY_OF_CHROMOSOME_STABILITY",4.10522586156739e-05,0.00170391121712967,0.557332238758646,0.738499278847508,2.35394960380964,14,"BRIP1; FANCI; UBE2T; FANCG; HELLS; BLM; TRAF7; NF2; FANCD2; BRCA1; PDGFB; RAD50; MCM4"
"59","PLASARI_TGFB1_TARGETS_10HR_DN",3.70742499954101e-08,5.0019139065815e-06,0.719512826338911,0.487209641666432,2.35350860851177,74,"BUB1; HMMR; NUF2; PRIM1; S1PR3; TCF7L2; ARL6IP1; PEG3; SMARCA2; PHIP; SCARA3; ZNF608; MAN1A1; PARP9; NUSAP1; NFIA; MKI67; PER3; PBX1; RND3; SERPINB1; SYT11; PCDH7; DAB2; LMO7; CCNB1; ABLIM1; TK1; GBP2; MALAT1; LAMA4; MAP2; PLPP3; PDE5A; SESN3"
"60","SHEPARD_BMYB_MORPHOLINO_DN",3.40899827577305e-07,3.29889861996177e-05,0.674962860011025,0.495212423250075,2.34803794674374,67,"CKAP2; KIF11; ASPM; FBXO5; DLGAP5; ANLN; PRIM1; KIF23; PRR11; NOVA2; PHF20L1; DNMT1; BIRC5; CDK1; TPX2; TTK; CDCA2; BMS1; KIF14; HELLS; PRC1; MKI67; DDX17; MELK; PARPBP; GTSE1; DHFR; TXNIP; SEPTIN6; WDR76"
"61","BURTON_ADIPOGENESIS_3",5.86125250680464e-07,5.01509438546848e-05,0.659444398037935,0.516720715556598,2.34777447132628,54,"KIF4A; BUB1; NASP; NCAPH; KIF11; DLGAP5; PRIM1; HMGB2; SMC2; E2F8; DNMT1; BIRC5; CDK1; TTK; RRM1; HELLS; NUSAP1; PRC1; KIF2C; CDC45; MKI67; CSTF2"
"62","DAZARD_RESPONSE_TO_UV_NHEK_DN",3.00320115801627e-08,4.1454356323533e-06,0.719512826338911,0.460274221857908,2.34480746560695,91,"KIF11; SMC4; BUB1B; ELF2; KAT6B; KIF23; PLK4; PUM1; BACH1; MED13L; MTUS1; WDHD1; CASP8; ZMYND8; PHIP; KDM5A; KIF14; CREB3L2; CENPA; RIF1; MKI67; ZNF318; ZFC3H1; TOGARAM1; RNF13; MTIF2; NAV3; KLF9; WAPL; CCNB1; MPHOSPH10; SMAD5; BAZ2B; INSIG1; ZCCHC14; VLDLR; PSD3"
"63","GOBP_MITOTIC_CELL_CYCLE",1.70095616582517e-13,8.65786688405013e-11,0.943632225232838,0.39417852430789,2.33908840146508,252,"KIF4A; BUB1; NASP; NCAPH; CKAP2; RAD21; KIF11; CKAP5; SMC4; BUB1B; FBXO5; NUF2; DLGAP5; CEP55; SIN3A; ANLN; PDS5B; ATAD5; SGO2; PBK; DBF4; KIF23; PLK4; SPC25; CENPE; NCAPG; SMC2; MYH10; NCAPD2; NIPBL; E2F7; SPDL1; BACH1; CEP192; NEK7; E2F8; PPM1D; NES; CUL4B; RANBP1; NCAPG2; SPAG5; WDHD1; CDK1; PPP1R10; TPX2; CALM2; TTK; CDCA2; PHIP; RRM1; MYBL1; ROCK2; KIF14; NEK2; MRE11; RPS27L; MAP9; CENPA; BLM; NUSAP1; PRC1; KIF2C; CDC45; MKI67; FANCD2; FBXL3; SPTBN1; PPP3CA; KMT2E; TOGARAM1; IK; TUBB2B; ZNF830; MELK; SBDS; DYNLT3; GIGYF2; BRCA1; CETN2; GTSE1; BMP4; PDGFB; PBX1; SEPTIN6; TUBA1C; CLIP1; KIF20A; PPME1; WAPL; PTTG1; CDK6; NOLC1; CCNB1; RPS6; SNX18"
"64","PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP",8.15473990204454e-07,6.45094612571342e-05,0.659444398037935,0.527322050201944,2.3361650901059,50,"NASP; SMC4; HLTF; NUF2; BRIP1; E2F7; E2F8; CENPU; WDHD1; CDK1; MTF2; PSIP1; BHLHE40; NEK2; ATAD2; SYCP2; HELLS; TUG1; PMAIP1; CXADR; LNPK; PER3; FGFR1OP2; WDR76"
"65","HP_SLOPING_FOREHEAD",9.68499205860376e-07,7.3714556378756e-05,0.643551836150722,0.546463370176623,2.33389735340899,44,"BUB1; NCAPH; KIF11; ASPM; BUB1B; KAT6B; PLK4; BRIP1; CENPE; NCAPD2; CEP135; FANCI; CCDC88A; UBE2T; KIF14; COPB2; FANCG; FANCD2; KIFBP; BRCA1; TMEM107; CDK6"
"66","FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_UP",5.17659345502149e-08,6.69177414249127e-06,0.719512826338911,0.475657112350954,2.33245960000201,79,"NCAPH; CKAP2; DLGAP5; CEP55; ANLN; ATAD5; SGO2; DBF4; KIF23; SPC25; BRIP1; HMGB2; CENPE; NCAPG; SMC2; POLQ; NCAPD2; SAP30; NCAPG2; CENPU; WDHD1; UBE2T; TPX2; PSIP1; ATAD2; BLM; NUSAP1; KIF2C; FANCD2; AKAP5; DAP3; MELK; BRCA1; PARPBP; DHFR; FGFR1OP2"
"67","PID_AURORA_B_PATHWAY",9.99157704550066e-06,0.000528385736743879,0.593325476396405,0.627112788398772,2.33176626746869,26,"BUB1; NCAPH; SMC4; VIM; KIF23; NCAPG; SMC2; NCAPD2; BIRC5; CENPA; CBX5; KIF2C; NCL; KIF20A"
"68","PUJANA_BRCA2_PCC_NETWORK",2.65743418424957e-10,6.18346971329385e-08,0.814035837847908,0.422675862400451,2.3303248485637,147,"BUB1; NASP; NCAPH; RAD21; HMMR; KIF11; CKAP5; SMC4; BUB1B; HLTF; H2AX; DLGAP5; PRIM1; DBF4; KIF23; PLK4; SPC25; HMGB2; CENPE; SMC2; MPHOSPH9; NCAPD2; PFDN4; FANCI; RECQL; SPAG5; SRP9; WDHD1; DNMT1; CDK1; MTF2; TPX2; TTK; PSIP1; RRM1; MYBL1; KIF14; MRE11; SYCP2; KCTD20; FANCG; CENPA; BLM; RIF1; KIF2C; CDC45; MKI67"
"69","REACTOME_MITOTIC_PROMETAPHASE",7.35122143287486e-08,8.93557423124371e-06,0.704975715167238,0.487734464290189,2.32903430243808,71,"BUB1; NCAPH; RAD21; CKAP5; SMC4; BUB1B; NUF2; PDS5B; SGO2; PLK4; SPC25; CENPE; NCAPG; SMC2; NCAPD2; CEP135; SPDL1; CEP192; NEK7; CENPU; BIRC5; CDK1; PPP2R5E; NEK2; CENPA; KIF2C; CEP76; TUBB2B; CETN2; TUBA1C; CLIP1; WAPL; CCNB1; NEDD1; CENPI"
"70","GOBP_PROTEIN_DEPOLYMERIZATION",1.14249058265531e-05,0.000587027233664627,0.593325476396405,0.660622735370535,2.32092503687222,21,"CKAP2; CKAP5; ADD3; FLII; MAP1A; NES; TPX2; KIF14; KIF2C; SPTBN1; NAV3; ASPH; MAP1B"
"71","RIGGI_EWING_SARCOMA_PROGENITOR_DN",6.05032516831447e-07,5.02794369089317e-05,0.659444398037935,0.517805545774055,2.31975233369086,53,"ASPM; BUB1B; DLGAP5; CEP55; ANLN; SHCBP1; CLU; PBK; CUL4B; BIRC5; RNF24; SCARA3; DEPDC1; NUSAP1; PRC1; ZNF395; BMP4; BICC1; STC1; PTN; ETV1; LAMA4; HAS2; PLPP3; PSD3; NRP1; SLC2A12; LRRFIP1; PDE4B; GXYLT2; ZNF503"
"72","GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION",9.19926082246779e-06,0.000489665229661292,0.593325476396405,0.615090291130634,2.31541754444537,27,"NCAPH; TASOR; RAD21; SMC4; SIN3A; NCAPG; SMC2; NCAPD2; NEK7; DNMT1; PPP1R10; NEK2; MRE11"
"73","GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION",5.62061634681666e-07,4.86960633281647e-05,0.659444398037935,0.492055038363258,2.31520492177229,66,"BUB1; NCAPH; TASOR; RAD21; SMC4; BUB1B; FBXO5; DLGAP5; SIN3A; CENPE; NCAPG; SMC2; NCAPD2; SPDL1; NEK7; DNMT1; ACTL6A; PPP1R10; YLPM1; TTK; NEK2; MRE11"
"74","GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION",5.97328285106142e-07,5.01509438546848e-05,0.659444398037935,0.507138094376663,2.30639159505667,56,"BUB1; CKAP5; BUB1B; NUF2; SIN3A; SGO2; SPC25; CENPE; NCAPG; NCAPD2; SPDL1; SPAG5; CENPU; SEPTIN2; BIRC5; TTK; NEK2; GPATCH11; CENPA; CBX5; KIF2C; DYNLT3; SEPTIN6; CLIP1"
"75","HP_GASTROINTESTINAL_ATRESIA",5.53614781233826e-05,0.00215724343462597,0.557332238758646,0.775342116829869,2.30083711308931,11,"BUB1; BUB1B; SIN3A; FANCD2; ITGA6; TGIF1; SEMA3E"
"76","HORIUCHI_WTAP_TARGETS_DN",6.8384458533721e-09,1.07100582749735e-06,0.761460801445585,0.418216005334237,2.29554482798126,140,"KIF4A; BUB1; CKAP2; HMMR; KIF11; ASPM; BUB1B; NUF2; H2AX; DLGAP5; CEP55; ANLN; SGO2; PBK; KIF23; SPC25; HMGB2; NCAPG; NCAPD2; PRR11; ITPRID2; ATP11C; BCAP29; ZNF618; SPAG5; CAT; BIRC5; CDK1; TPX2; ENY2; TTK; CDCA2; RRM1; DEPDC1; KIF14; NEK2; HELLS; CENPA; ABCD3; NUSAP1; PRC1; KIF2C; MKI67; FANCD2; CXADR; SLC25A5; MELK; EBPL; GTSE1; DHFR; LMNB2"
"77","GOCC_CHROMOSOME",5.97668540857946e-16,6.08426574593389e-13,1.02766987054358,0.366081989767239,2.29190205193276,363,"KIF4A; BUB1; NASP; NCAPH; TASOR; RAD21; ESCO2; CKAP5; SMC4; BUB1B; NUF2; H1-1; H2AX; SIN3A; MIS18BP1; PDS5B; SAMD1; ATAD5; ELF2; PRIM1; SGO2; ADD3; KAT6B; HMGB1; JMJD1C; PLK4; NFIC; SPC25; HMGB2; RFX7; CENPE; NCAPG; SMC2; POLQ; NCAPD2; NIPBL; E2F7; H1-2; QSER1; SPDL1; NONO; BACH1; SMARCA1; E2F8; THOC3; RECQL; FAM111B; RSF1; NCAPG2; ZNF618; SPAG5; CENPU; SEPTIN2; WDHD1; DNMT1; ACTL6A; BIRC5; CDK1; TCF7L2; ETV6; PPP1R10; HNRNPL; HOXB2; SMARCA2; TTK; CDCA2; BMS1; PSIP1; FAM111A; BHLHE40; NEK2; TSPYL4; MRE11; CREB3L2; SYCP2; FANCG; HELLS; GPATCH11; CENPA; PARP9; CBX5; BLM; RIF1; H2BC4; NUSAP1; HR; HOXC9; NFIA; PRC1; KIF2C; THRA; CDC45; MKI67; H1-0; EHMT1; NCOA2; FANCD2; KMT2E; IK; ZNF830; DYNLT3; BRCA1; PARPBP; UPF1; NCL; PBX1; SEPTIN6; WDR76; CLIP1; USP51; TGIF1; CITED2; HP1BP3; ETS1; KLF9; TCF4; WAPL; PPARG; BCL11A; H2BC21; ETV1; THOC2; MCM8; CCNB1; NCOR1; SOX5; CENPI; MPHOSPH10; SMAD5; RAD50"
"78","DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN",2.36341734021857e-09,4.27726018194224e-07,0.774939030136436,0.417784726082183,2.29100264713978,137,"FXR1; TASOR; KIF11; CKAP5; BUB1B; KAT6B; KPNA3; KIF23; CENPE; KIAA1109; CEP135; PUM1; NEK7; MED13L; MTF2; ACSL3; CASP8; TCF7L2; ZMYND8; SMARCA2; PHIP; KDM5A; PPP2R5E; BHLHE40; MYBL1; ROCK2; KIF14; CREB3L2; CENPA; BLM; SLC25A13; RNF13; SEC14L1; PTPRA; MELK; GIGYF2; PMM2; BRCA1; PTENP1; ABI1; CLIP1; LIMCH1; COL5A2; WAPL; MYO1B; NPEPPS; BAZ2B; TGFB2; NUAK1; ENC1; ARHGAP29; MAP1B; RUNX1; ATXN2; CRIM1; TRIO; GLRB; PRIM2; ARID5B; KLF10; F3; TRIP12; PUM3; MARCHF7"
"79","HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_UP",4.29795947009168e-05,0.00175892371479531,0.557332238758646,0.654835779943329,2.28752157410885,20,"FXR1; MYH10; CCDC88A; SMARCA2; TPM1; HSPB1; DDX17; PLOD2; PBX1; KLF9"
"80","ZHAN_MULTIPLE_MYELOMA_PR_UP",1.14786700892663e-05,0.000587027233664627,0.593325476396405,0.564037783823983,2.26948194998573,34,"ASPM; BUB1B; NUF2; DLGAP5; SPC25; PRR11; FANCI; E2F8; BIRC5; CDK1; UBE2T; TPX2; TTK; KIF14; NEK2; NUSAP1; PRC1; DEPDC1B; CCDC34"
"81","PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_DN",1.2339426665687e-05,0.00062032278250219,0.593325476396405,0.57617655222221,2.26868088288056,31,"CENPE; HNRNPL; PEG3; KDM5A; TPM1; MYBL1; ZCCHC24; NFIA; SPTBN1; TUBB2B; IFI44; THOC2; SNX18; MALAT1; SESN3; MAP1B; ATXN2; CAP1; ATP1B1; COL3A1"
"82","ZHENG_GLIOBLASTOMA_PLASTICITY_UP",1.9545651484112e-07,2.09447086429748e-05,0.690132458796796,0.444756493280618,2.2501074619265,89,"KIF4A; BUB1; NASP; ASPM; NUF2; ANLN; MIS18BP1; SHCBP1; CLU; SGO2; DBF4; KIF23; PLK4; SPC25; SMC2; E2F7; NES; SPAG5; BIRC5; ACSL3; EXO1; UBE2T; TPX2; RRM1; HELLS; NUSAP1; SH3BP4; PRC1; CDC45; PPP2R2B; MELK"
"83","HP_ABNORMAL_DUODENUM_MORPHOLOGY",6.59454219501156e-05,0.00249795123889182,0.538434096309916,0.642381951553301,2.24401692455395,20,"BUB1; RAD21; BUB1B; BRIP1; FANCI; UBE2T; FANCG; CDC45; FANCD2; BRCA1; TGIF1; SEMA3E"
"84","GOBP_CELL_CYCLE_PROCESS",3.41871145604219e-13,1.63776388811809e-10,0.932595211336209,0.370664692176118,2.24166013208303,296,"KIF4A; BUB1; NASP; NCAPH; CKAP2; RAD21; ESCO2; KIF11; ASPM; CKAP5; SMC4; BUB1B; FBXO5; NUF2; H2AX; DLGAP5; CEP55; SIN3A; ANLN; PDS5B; ATAD5; SGO2; DBF4; KIF23; PLK4; SPC25; BRIP1; CENPE; CDC5L; NCAPG; SMC2; MYH10; NCAPD2; NIPBL; CEP135; E2F7; SPDL1; BACH1; CEP192; NEK7; E2F8; PPM1D; NES; CUL4B; RANBP1; NCAPG2; SPAG5; SEPTIN2; CDK1; PPP1R10; TPX2; CALM2; TTK; CDCA2; PHIP; RRM1; MYBL1; ROCK2; KIF14; NEK2; MRE11; RPS27L; SYCP2; MAP9; CENPA; BLM; NUSAP1; PRC1; KIF2C; CDC45; MKI67; FANCD2; FBXL3; SPTBN1; PPP3CA; BIRC6; KMT2E; CEP76; TOGARAM1; IK; ZNF830; MELK; SBDS; GIGYF2; USP33; BRCA1; CETN2; GTSE1; BMP4; PDGFB; UPF1; PBX1; SEPTIN6; WDR76"
"85","HALLMARK_G2M_CHECKPOINT",3.38579053946205e-07,3.29889861996177e-05,0.674962860011025,0.434547889662175,2.23493147260272,95,"KIF4A; BUB1; NASP; RAD21; HMMR; KIF11; SMC4; FBXO5; H2AX; PDS5B; PBK; DBF4; KIF23; PLK4; CENPE; SMC2; POLQ; SAP30; EWSR1; BIRC5; CDK1; MTF2; EXO1; TPX2; TTK; NEK2; CENPA; NUSAP1; PRC1; KIF2C; CDC45; MKI67; YTHDC1"
"86","MARKEY_RB1_ACUTE_LOF_UP",1.88375512507384e-07,2.07314888359478e-05,0.690132458796796,0.432250861907442,2.23079260118691,102,"KIF4A; BUB1; NASP; CKAP2; RAD21; KIF11; H2AX; DLGAP5; ANLN; MIS18BP1; PRIM1; KIF23; HMGB2; SMC2; NIPBL; SPDL1; E2F8; RANBP1; BIRC5; CDK1; UBE2T; YLPM1; PSIP1; NEK2; MRE11; CENPA; CBX5; NUSAP1; CIP2A; PRC1; KIF2C; CDC45; MKI67; PDIA3; BRCA1; PABPC4; HSPD1"
"87","FURUKAWA_DUSP6_TARGETS_PCI35_DN",1.21675223643766e-05,0.00061548013748747,0.593325476396405,0.538528365816904,2.23011049025988,39,"CKAP2; KIF11; DLGAP5; CEP55; SHCBP1; PRIM1; PBK; NCAPG; POLQ; NCAPD2; TPX2; RRM1; CENPA; BLM; NUSAP1; PRC1; KIF2C"
"88","SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP",2.6038527437398e-07,2.68427553734391e-05,0.674962860011025,0.438904473788501,2.22968103755938,90,"KIF4A; BUB1; NCAPH; HMMR; KIF11; ASPM; BUB1B; FBXO5; DLGAP5; CEP55; CENPE; NCAPG; POLQ; E2F8; NCAPG2; SPAG5; CENPU; BIRC5; CDK1; EXO1; TPX2; TTK; KIF14; NEK2; CENPA; BLM; NUSAP1; PRC1; KIF2C; CDC45; MKI67; MELK; PARPBP; GTSE1; TUBA1C; KIF20A; GTPBP4; PTTG1; CCNB1; CENPI"
"89","SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6",2.81874259483681e-10,6.37662213676416e-08,0.814035837847908,0.385188194238469,2.22331833351598,194,"KIF4A; BUB1; NCAPH; CKAP2; HMMR; KIF11; ASPM; BUB1B; FBXO5; H2AX; DLGAP5; CEP55; SHCBP1; PRIM1; GNAS; PBK; DBF4; KIF23; PLK4; SPC25; BRIP1; HMGB2; CENPE; NCAPG; SMC2; MPHOSPH9; NCAPD2; QSER1; SAP30; FANCI; E2F8; RECQL; NCAPG2; SPAG5; CENPU; WDHD1; BIRC5; CDK1; MTF2; EXO1; TPX2; TTK; DEPDC1; MYBL1; KIF14; NEK2; ATAD2; HELLS; CENPA; CBX5; RIF1; NUSAP1; PRC1; KIF2C; CDC45; MKI67; PMAIP1; MELK; PARPBP; MTIF2; HEXIM1; PLOD2; GTSE1"
"90","MISSIAGLIA_REGULATED_BY_METHYLATION_DN",2.45022584183249e-06,0.000166288660465699,0.627256739718528,0.481214636265429,2.21950640561038,59,"NCAPH; SMC4; BUB1B; DLGAP5; PRIM1; HMGB1; KIF23; HMGB2; CENPE; SMC2; RANBP1; DNMT1; CDK1; ARL6IP1; HNRNPL; PSIP1; RRM1; KIF14; NEK2; NUSAP1; PRC1; CDC45; MKI67"
"91","KOBAYASHI_EGFR_SIGNALING_24HR_DN",5.38282281044696e-09,8.59562920946667e-07,0.761460801445585,0.394439285559965,2.21279714829548,154,"KIF4A; BUB1; NCAPH; HMMR; KIF11; ASPM; SMC4; BUB1B; H2AX; DLGAP5; CEP55; SHCBP1; PRIM1; PBK; DBF4; KIF23; PLK4; SPC25; HMGB2; NCAPG; SMC2; SPDL1; FANCI; E2F8; RANBP1; NCAPG2; SPAG5; CENPU; BIRC5; CDK1; EXO1; TPX2; TTK; FAM111A; RRM1; DEPDC1; MYBL1; KIF14; NEK2; ATAD2; HELLS; CENPA; BLM; NUSAP1; PRC1; KIF2C; CDC45; MKI67"
"92","GOCC_DNA_PACKAGING_COMPLEX",2.53613785760545e-05,0.00116035430968195,0.575610261071129,0.549344459392321,2.21036138122371,34,"NCAPH; SMC4; H1-1; H2AX; KAT6B; NCAPG; SMC2; NCAPD2; H1-2; NCAPG2; ACTL6A; CENPA; H2BC4; H1-0; HP1BP3; H2BC21; H2BC5; H2BC1; H2AC6; H2BC19P"
"93","HP_CHROMOSOME_BREAKAGE",0.000216775253982963,0.00656289096073328,0.518848077743792,0.768774703557312,2.20912833167038,10,"BRIP1; FANCI; BLM; TRAF7; NF2; FANCD2; BRCA1; PDGFB; RAD50; MCM4"
"94","MORI_IMMATURE_B_LYMPHOCYTE_DN",2.91164536391555e-06,0.000194364261014166,0.627256739718528,0.492657690474937,2.20709074384589,53,"NCAPH; CKAP5; SMC4; H2AX; DLGAP5; PRIM1; HMGB1; HMGB2; SMC2; E2F8; DNMT1; CDK1; ACTN4; TTK; RRM1; NEK2; CENPA; NUSAP1; PRC1; CDC45; MKI67"
"95","GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION",2.63430959932429e-05,0.00118529377772912,0.575610261071129,0.548350332484791,2.20636137778895,34,"BUB1; RAD21; BUB1B; FBXO5; DLGAP5; CENPE; SPDL1; PUM1; TTK; CDCA2; KIF2C; MKI67; IK; WAPL; PTTG1; CCNB1"
"96","GOBP_MEIOTIC_CELL_CYCLE_PROCESS",7.28933181691164e-06,0.000415135093125373,0.610526878385931,0.505287475362881,2.19810122806173,47,"BUB1; NCAPH; RAD21; ASPM; SMC4; BUB1B; FBXO5; NUF2; SGO2; BRIP1; SMC2; NCAPD2; TTK; MYBL1; MRE11; SYCP2; FANCD2"
