"","ID","logFC","logCPM","F","PValue","From","Entry","Reviewed","Entry.Name","Protein.names","Gene.Names","Function..CC.","Gene.Names..primary.","Gene.Ontology..GO.","Interacts.with","Subcellular.location..CC.","Ensembl","FDR"
"16755","SPAG5",-0.75476825151067,5.16279763812661,18.2754525281944,4.05802459935328e-05,"Q96R06","Q96R06","reviewed","SPAG5_HUMAN","Sperm-associated antigen 5 (Astrin) (Deepest) (Mitotic spindle-associated protein p126) (MAP126)","SPAG5","FUNCTION: Essential component of the mitotic spindle required for normal chromosome segregation and progression into anaphase (PubMed:11724960, PubMed:12356910, PubMed:27462074). Required for chromosome alignment, normal timing of sister chromatid segregation, and maintenance of spindle pole architecture (PubMed:17664331, PubMed:27462074). In complex with SKAP, promotes stable microtubule-kinetochore attachments. May contribute to the regulation of separase activity. May regulate AURKA localization to mitotic spindle, but not to centrosomes and CCNB1 localization to both mitotic spindle and centrosomes (PubMed:18361916, PubMed:21402792). Involved in centriole duplication. Required for CDK5RAP2, CEP152, WDR62 and CEP63 centrosomal localization and promotes the centrosomal localization of CDK2 (PubMed:26297806). In non-mitotic cells, upon stress induction, inhibits mammalian target of rapamycin complex 1 (mTORC1) association and recruits the mTORC1 component RPTOR to stress granules (SGs), thereby preventing mTORC1 hyperactivation-induced apoptosis (PubMed:23953116). May enhance GSK3B-mediated phosphorylation of other substrates, such as MAPT/TAU (PubMed:18055457). {ECO:0000269|PubMed:12356910, ECO:0000269|PubMed:17664331, ECO:0000269|PubMed:18055457, ECO:0000269|PubMed:18361916, ECO:0000269|PubMed:21402792, ECO:0000269|PubMed:23953116, ECO:0000269|PubMed:26297806, ECO:0000269|PubMed:27462074, ECO:0000305|PubMed:11724960}.","SPAG5","centriolar satellite [GO:0034451]; ciliary basal body [GO:0036064]; ciliary rootlet [GO:0035253]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; kinetochore [GO:0000776]; microtubule plus-end [GO:0035371]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; mitotic spindle pole [GO:0097431]; nuclear body [GO:0016604]; microtubule binding [GO:0008017]; cell division [GO:0051301]; chromosome segregation [GO:0007059]; establishment of spindle orientation [GO:0051294]; mitotic sister chromatid segregation [GO:0000070]; positive regulation of intracellular transport [GO:0032388]; positive regulation of spindle assembly [GO:1905832]; protein localization to centrosome [GO:0071539]; regulation of attachment of spindle microtubules to kinetochore [GO:0051988]; regulation of metaphase plate congression [GO:0090235]; spindle organization [GO:0007051]","Q9Y2J4-4; O14965; A0AVN2; Q9NX04; Q8TD31-3; Q86Y33; Q96SN8; Q9H3R5; Q9P209; Q9NX63; Q7Z460; O43602; O60573; Q9NVF7; P55040; Q0D2H9; Q08AF8; Q96CS2; Q86VF2-5; Q7Z3B3; P12035; O95678; Q8TCE9; Q96FE5; O76041; Q9Y5N6; Q9BZF1; Q15154; Q9BSJ6; Q16512; O00444; P62875; Q96HA1-2; Q96IZ5; Q8N122; Q9H788; Q969G3; Q5SQN1; Q63HK5; Q5W5X9; Q53FD0; G3V1X1; Q96NC0; Q7Z3I7; A0A0S2Z5X4; PRO_0000449631 [P0DTD1]; PRO_0000449633 [P0DTD1]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:27462074}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:27462074}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:27462074}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:27462074}. Chromosome, centromere, kinetochore {ECO:0000269|PubMed:27462074}. Midbody. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome. Cytoplasmic granule. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriolar satellite {ECO:0000269|PubMed:26297806}. Note=Colocalizes with PCM1 at centriolar satellites throughout the cell cycle (PubMed:26297806). In a punctate pattern in interphase cells. During mitosis, detected at spindle poles during prophase, throughout the spindle in metaphase and anaphase, and at midzone microtubules in anaphase and telophase (PubMed:27462074). Efficient targeting to the mitotic spindle may depend upon phosphorylation by GSK3B. Detected on kinetochores of chromosomes that have congressed. The astrin (SPAG5)-kinastrin (SKAP) complex localizes to the microtubule plus ends (By similarity). In non-mitotic non-stressed cells, shows a microtubuli pattern. In arsenite-stressed cells, accumulates in stress granules. {ECO:0000250, ECO:0000269|PubMed:26297806, ECO:0000269|PubMed:27462074}.","ENST00000321765.10;",0.00134278729382323
"16783","SPC24",-0.719728529757982,4.84150503322292,21.7471062081938,8.72006064926651e-06,"Q8NBT2","Q8NBT2","reviewed","SPC24_HUMAN","Kinetochore protein Spc24 (hSpc24)","SPC24 SPBC24","FUNCTION: Acts as a component of the essential kinetochore-associated NDC80 complex, which is required for chromosome segregation and spindle checkpoint activity (PubMed:14738735). Required for kinetochore integrity and the organization of stable microtubule binding sites in the outer plate of the kinetochore (PubMed:14738735). The NDC80 complex synergistically enhances the affinity of the SKA1 complex for microtubules and may allow the NDC80 complex to track depolymerizing microtubules (PubMed:23085020). {ECO:0000269|PubMed:14738735, ECO:0000269|PubMed:23085020}.","SPC24","cytosol [GO:0005829]; kinetochore [GO:0000776]; Ndc80 complex [GO:0031262]; NMS complex [GO:0031617]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; attachment of spindle microtubules to kinetochore [GO:0008608]; cell division [GO:0051301]; chromosome segregation [GO:0007059]; mitotic spindle assembly checkpoint signaling [GO:0007094]","Q9HBM1; P51687; Q9P202","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14738735, ECO:0000269|PubMed:15561729, ECO:0000269|PubMed:15961401, ECO:0000269|PubMed:15964272}. Chromosome, centromere, kinetochore {ECO:0000269|PubMed:14738735, ECO:0000269|PubMed:15561729, ECO:0000269|PubMed:15961401, ECO:0000269|PubMed:15964272}. Note=Localizes to kinetochores from late prophase to anaphase. Localizes specifically to the outer plate of the kinetochore. {ECO:0000269|PubMed:14738735}.","ENST00000592540.6 [Q8NBT2-1];",0.000392925129163723
"16784","SPC25",-0.644413373953513,5.81894098621914,25.1893145403334,1.99197652463291e-06,"C9JW94","C9JW94","unreviewed","C9JW94_HUMAN","Kinetochore protein Spc25","SPC25","","SPC25","cytosol [GO:0005829]","","","ENST00000451987.5;ENST00000612416.4;",0.000111300265473489
"16788","SPDL1",-0.549416568617527,7.09931407874819,26.8594023476675,9.88692294734275e-07,"D6RCL1","D6RCL1","unreviewed","D6RCL1_HUMAN","Protein Spindly","SPDL1","","SPDL1","","","","ENST00000509785.5;ENST00000512028.5;ENST00000629457.2;",6.31614950799227e-05
"16878","SREBF2",-0.706820890236449,5.26486480660563,23.7172650488549,3.72476422804499e-06,"A0A024R1Q0","A0A024R1Q0","unreviewed","A0A024R1Q0_HUMAN","Sterol regulatory element binding transcription factor 2, isoform CRA_a","SREBF2 hCG_41541","","SREBF2","endoplasmic reticulum [GO:0005783]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; DNA-binding transcription factor activity [GO:0003700]; protein dimerization activity [GO:0046983]; transcription cis-regulatory region binding [GO:0000976]; cholesterol homeostasis [GO:0042632]; positive regulation of miRNA transcription [GO:1902895]; positive regulation of transcription by RNA polymerase II [GO:0045944]","","","",0.000188220902438366
"16884","SRGAP2",-0.472902130267251,5.92616171385618,14.0382662747113,0.000285870448651048,"B7ZM87","B7ZM87","unreviewed","B7ZM87_HUMAN","SLIT-ROBO Rho GTPase-activating protein 2 (SRGAP2 protein)","SRGAP2","","SRGAP2","cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nervous system development [GO:0007399]; signal transduction [GO:0007165]","","","ENST00000624873.3;",0.00638609803223143
"16886","SRGAP2C",-0.518040325956338,5.97988121614553,15.6513617349609,0.000135563320772251,"P0DJJ0","P0DJJ0","reviewed","SRG2C_HUMAN","SLIT-ROBO Rho GTPase-activating protein 2C (SLIT-ROBO Rho GTPase activating protein 2 pseudogene 1)","SRGAP2C SRGAP2P1","FUNCTION: Human-specific protein that acts as a key modifier of cortical connectivity in the human brain (PubMed:22559944, PubMed:27373832, PubMed:34707291). Acts by inhibiting the functions of ancestral paralog SRGAP2/SRGAP2A, a postsynaptic protein that regulates excitatory and inhibitory synapse maturation and density in cortical pyramidal neurons (PubMed:22559944, PubMed:27373832). SRGAP2C is unstable but is able to heterodimerize with SRGAP2/SRGAP2A, thereby reducing SRGAP2/SRGAP2A levels through proteasome-dependent degradation (PubMed:27373832, PubMed:28333212, PubMed:31822692). Inhibition of SRGAP2/SRGAP2A by SRGAP2C leads to an increase in synaptic density and protracted synaptic maturation of both excitatory and inhibitory synapses (PubMed:27373832, PubMed:34707291). Modifies cortical circuit connectivity by increasing the number of local and long-range cortical inputs received by layer 2/3 pyramidal neurons (PubMed:34707291). Also able to increase the probability of sensory-evoked responses by layer 2/3 pyramidal neurons (PubMed:34707291). {ECO:0000269|PubMed:22559944, ECO:0000269|PubMed:27373832, ECO:0000269|PubMed:28333212, ECO:0000269|PubMed:31822692, ECO:0000269|PubMed:34707291}.","SRGAP2C","cytoplasm [GO:0005737]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; cerebral cortex development [GO:0021987]; excitatory synapse assembly [GO:1904861]; extension of a leading process involved in cell motility in cerebral cortex radial glia guided migration [GO:0021816]; inhibitory synapse assembly [GO:1904862]; negative regulation of cell migration [GO:0030336]; negative regulation of dendritic spine development [GO:0061000]; negative regulation of filopodium assembly [GO:0051490]; positive regulation of neuron migration [GO:2001224]","","","ENST00000367123.8;",0.00356327459814804
"16896","SRP9",-0.384928040236725,7.67210836463776,14.0236657292255,0.000299099037788031,"Q659G3","Q659G3","unreviewed","Q659G3_HUMAN","Signal recognition particle 9 kDa protein","SRP9 DKFZp564M2223","","SRP9","signal recognition particle, endoplasmic reticulum targeting [GO:0005786]; 7S RNA binding [GO:0008312]; negative regulation of translational elongation [GO:0045900]; SRP-dependent cotranslational protein targeting to membrane [GO:0006614]","","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|ARBA:ARBA00004496}.","ENST00000651761.1;",0.00663172424374459
"16905","SRRM1",-0.482555031782978,8.09831808624493,20.1115407917335,1.83737239756744e-05,"Q8IYB3","Q8IYB3","reviewed","SRRM1_HUMAN","Serine/arginine repetitive matrix protein 1 (SR-related nuclear matrix protein of 160 kDa) (SRm160) (Ser/Arg-related nuclear matrix protein)","SRRM1 SRM160","FUNCTION: Part of pre- and post-splicing multiprotein mRNP complexes. Involved in numerous pre-mRNA processing events. Promotes constitutive and exonic splicing enhancer (ESE)-dependent splicing activation by bridging together sequence-specific (SR family proteins, SFRS4, SFRS5 and TRA2B/SFRS10) and basal snRNP (SNRP70 and SNRPA1) factors of the spliceosome. Stimulates mRNA 3'-end cleavage independently of the formation of an exon junction complex. Binds both pre-mRNA and spliced mRNA 20-25 nt upstream of exon-exon junctions. Binds RNA and DNA with low sequence specificity and has similar preference for either double- or single-stranded nucleic acid substrates. {ECO:0000269|PubMed:10339552, ECO:0000269|PubMed:10668804, ECO:0000269|PubMed:11739730, ECO:0000269|PubMed:12600940, ECO:0000269|PubMed:12944400, ECO:0000269|PubMed:9531537}.","SRRM1","catalytic step 2 spliceosome [GO:0071013]; cytosol [GO:0005829]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; DNA binding [GO:0003677]; RNA binding [GO:0003723]; localization [GO:0051179]; mRNA splicing, via spliceosome [GO:0000398]; regulation of mRNA splicing, via spliceosome [GO:0048024]; RNA splicing [GO:0008380]; RNA splicing, via transesterification reactions [GO:0000375]","P49760; P49760-3; P78362; A7MD48","SUBCELLULAR LOCATION: Nucleus matrix {ECO:0000269|PubMed:12624182, ECO:0000269|PubMed:9531537}. Nucleus speckle {ECO:0000269|PubMed:11546874, ECO:0000269|PubMed:9531537}.","ENST00000323848.14 [Q8IYB3-1];",0.000708252579049048
"16928","SSBP3",-0.70197345866531,5.63196247889638,26.8802260370292,9.80155705701045e-07,"Q9BWW4","Q9BWW4","reviewed","SSBP3_HUMAN","Single-stranded DNA-binding protein 3 (Sequence-specific single-stranded-DNA-binding protein)","SSBP3 SSDP SSDP1","FUNCTION: May be involved in transcription regulation of the alpha 2(I) collagen gene where it binds to the single-stranded polypyrimidine sequences in the promoter region. {ECO:0000250}.","SSBP3","nucleus [GO:0005634]; transcription regulator complex [GO:0005667]; single-stranded DNA binding [GO:0003697]; transcription coactivator activity [GO:0003713]; head morphogenesis [GO:0060323]; hematopoietic progenitor cell differentiation [GO:0002244]; mesendoderm development [GO:0048382]; midbrain-hindbrain boundary initiation [GO:0021547]; positive regulation of anterior head development [GO:2000744]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of transcription by RNA polymerase II [GO:0045944]; prechordal plate formation [GO:0021501]; protein-containing complex assembly [GO:0065003]","P51451; O60941-5; Q01844; Q9UBH0; Q86U70; Q86U70-2; O43679; Q9NPJ8; Q9NPJ8-3; Q13526; O75177-5; Q9NUY8; Q9NUY8-2; P07947","SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.","ENST00000357475.9 [Q9BWW4-3];ENST00000371319.8 [Q9BWW4-2];ENST00000610401.5 [Q9BWW4-1];",6.28456556743922e-05
"16975","STARD4",-0.696313718804,6.33334909969199,36.1333761156328,2.39226683385689e-08,"Q96DR4","Q96DR4","reviewed","STAR4_HUMAN","StAR-related lipid transfer protein 4 (START domain-containing protein 4) (StARD4)","STARD4","FUNCTION: Involved in the intracellular transport of cholesterol. Binds cholesterol or other sterols. {ECO:0000269|PubMed:18403318}.","STARD4","cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; cholesterol binding [GO:0015485]; cholesterol transfer activity [GO:0120020]; cholesterol import [GO:0070508]; cholesterol transport involved in cholesterol storage [GO:0010879]; intracellular cholesterol transport [GO:0032367]; positive regulation of bile acid biosynthetic process [GO:0070859]; positive regulation of cholesterol metabolic process [GO:0090205]","Q6RW13-2; Q15041; Q8TD31-3; Q8TB36; Q9H2K0; P08247","","ENST00000296632.8 [Q96DR4-1];ENST00000502322.5 [Q96DR4-2];ENST00000505803.5 [Q96DR4-1];",2.5564573881369e-06
"16983","STAT3",-0.750796097434892,6.21529616346035,31.1238020523423,4.40733132384735e-07,"A0A7I2V4C8","A0A7I2V4C8","unreviewed","A0A7I2V4C8_HUMAN","Signal transducer and activator of transcription","STAT3","","STAT3","cytoplasm [GO:0005737]; nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; signal transduction [GO:0007165]","","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|ARBA:ARBA00004496, ECO:0000256|RuleBase:RU046415}. Nucleus {ECO:0000256|ARBA:ARBA00004123, ECO:0000256|RuleBase:RU046415}.","ENST00000678048.1;ENST00000679166.1;",3.13417350433305e-05
"16989","STC1",-2.89281292613678,3.9152587304437,64.2233554507823,1.21370964179606e-12,"P52823","P52823","reviewed","STC1_HUMAN","Stanniocalcin-1 (STC-1)","STC1 STC","FUNCTION: Stimulates renal phosphate reabsorption, and could therefore prevent hypercalcemia.","STC1","apical plasma membrane [GO:0016324]; cytoplasm [GO:0005737]; extracellular space [GO:0005615]; nucleus [GO:0005634]; hormone activity [GO:0005179]; identical protein binding [GO:0042802]; bone development [GO:0060348]; cellular calcium ion homeostasis [GO:0006874]; cellular response to cAMP [GO:0071320]; cellular response to glucocorticoid stimulus [GO:0071385]; cellular response to hypoxia [GO:0071456]; chondrocyte proliferation [GO:0035988]; decidualization [GO:0046697]; embryo implantation [GO:0007566]; endothelial cell morphogenesis [GO:0001886]; growth plate cartilage axis specification [GO:0003421]; negative regulation of calcium ion transport [GO:0051926]; negative regulation of cell migration [GO:0030336]; negative regulation of endothelial cell migration [GO:0010596]; negative regulation of renal phosphate excretion [GO:1903403]; ossification [GO:0001503]; positive regulation of calcium ion import [GO:0090280]; regulation of anion transport [GO:0044070]; regulation of cardiac muscle cell contraction [GO:0086004]; response to vitamin D [GO:0033280]","Q6FHY5; P52823","SUBCELLULAR LOCATION: Secreted.","ENST00000290271.7 [P52823-1];ENST00000524323.1 [P52823-2];",4.02293317880741e-10
"17025","STMN1",-0.409536127292837,10.1621198339619,25.6077572366691,1.66975350715391e-06,"P16949","P16949","reviewed","STMN1_HUMAN","Stathmin (Leukemia-associated phosphoprotein p18) (Metablastin) (Oncoprotein 18) (Op18) (Phosphoprotein p19) (pp19) (Prosolin) (Protein Pr22) (pp17)","STMN1 C1orf215 LAP18 OP18","FUNCTION: Involved in the regulation of the microtubule (MT) filament system by destabilizing microtubules. Prevents assembly and promotes disassembly of microtubules. Phosphorylation at Ser-16 may be required for axon formation during neurogenesis. Involved in the control of the learned and innate fear (By similarity). {ECO:0000250}.","STMN1","cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; microtubule [GO:0005874]; neuron projection [GO:0043005]; tubulin binding [GO:0015631]; axonogenesis [GO:0007409]; establishment of skin barrier [GO:0061436]; hepatocyte growth factor receptor signaling pathway [GO:0048012]; intracellular signal transduction [GO:0035556]; microtubule depolymerization [GO:0007019]; mitotic cytokinesis [GO:0000281]; mitotic spindle organization [GO:0007052]; negative regulation of guanyl-nucleotide exchange factor activity [GO:1905098]; negative regulation of microtubule polymerization [GO:0031115]; negative regulation of Rho protein signal transduction [GO:0035024]; negative regulation of stress fiber assembly [GO:0051497]; negative regulation of thrombin-activated receptor signaling pathway [GO:0070495]; neuron projection development [GO:0031175]; regulation of microtubule polymerization or depolymerization [GO:0031110]; response to virus [GO:0009615]; signal transduction [GO:0007165]","P46527; Q86VW0","SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.","ENST00000357865.6 [P16949-1];ENST00000374291.5 [P16949-1];ENST00000399728.5 [P16949-1];ENST00000426559.6 [P16949-2];ENST00000455785.7 [P16949-1];",9.5478653759947e-05
"17026","STMN3",-0.768087958541013,4.15609591431704,14.3485031571499,0.000247018349209191,"Q9NZ72","Q9NZ72","reviewed","STMN3_HUMAN","Stathmin-3 (SCG10-like protein)","STMN3 SCLIP","FUNCTION: Exhibits microtubule-destabilizing activity, which is antagonized by STAT3. {ECO:0000250}.","STMN3","cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; growth cone [GO:0030426]; neuron projection [GO:0043005]; protein domain specific binding [GO:0019904]; tubulin binding [GO:0015631]; blastocyst hatching [GO:0001835]; cytoplasmic microtubule organization [GO:0031122]; microtubule depolymerization [GO:0007019]; negative regulation of Rac protein signal transduction [GO:0035021]; nervous system development [GO:0007399]; neuron projection development [GO:0031175]; regulation of cytoskeleton organization [GO:0051493]; regulation of GTPase activity [GO:0043087]; regulation of microtubule polymerization or depolymerization [GO:0031110]","X5D778; Q9NX04; Q9H257-2; O95833; Q9UI47-2; Q9H0I2; Q8IYI6; O95872; O14964; Q92993; Q9BVG8-5; O76011; Q8TD10; Q13064; Q8NEH6; Q7Z4N8; Q16512; Q6IQ23-2; O15160; Q96GM5; Q8IYX1; Q86WT6-2; Q8N3L3; P36508","SUBCELLULAR LOCATION: Golgi apparatus {ECO:0000269|PubMed:21471001}. Cell projection, growth cone {ECO:0000269|PubMed:21471001}. Cell projection, axon {ECO:0000269|PubMed:21471001}. Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q9JHU6}.","ENST00000370053.3 [Q9NZ72-1];ENST00000540534.5 [Q9NZ72-2];",0.0056499308036666
"17152","SYNE2",-0.968008297681967,7.25411235428989,21.643572759182,3.5094686313162e-05,"A0A669KBG2","A0A669KBG2","unreviewed","A0A669KBG2_HUMAN","Nesprin-2","SYNE2","","SYNE2","meiotic nuclear membrane microtubule tethering complex [GO:0034993]; actin filament binding [GO:0051015]","","","ENST00000674144.1;",0.00118533969868773
"17157","SYNGR3",-0.690973907029792,4.70070599710724,17.8714553960814,4.86986104862713e-05,"O43761","O43761","reviewed","SNG3_HUMAN","Synaptogyrin-3","SYNGR3","FUNCTION: May play a role in regulated exocytosis. May indirectly regulate the activity of the plasma membrane dopamine transporter SLC6A3 and thereby regulate dopamine transport back from the synaptic cleft into the presynaptic terminal. {ECO:0000250|UniProtKB:Q8R191}.","SYNGR3","anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; neuromuscular junction [GO:0031594]; synaptic vesicle [GO:0008021]; synaptic vesicle membrane [GO:0030672]; protein N-terminus binding [GO:0047485]; SH2 domain binding [GO:0042169]; neurotransmitter uptake [GO:0001504]; positive regulation of transporter activity [GO:0032411]; regulated exocytosis [GO:0045055]; substantia nigra development [GO:0021762]","Q96CM8; P53367; Q08426; Q05329; C9JCN9; Q92993; Q8TAP4-4; Q504T8; Q00013; Q9ULP0-2; O60664; Q96T60; P17252; Q15047-2; Q9Y371; Q9NZD8; P49638; P61981","SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane {ECO:0000250|UniProtKB:Q8R191}; Multi-pass membrane protein {ECO:0000255}. Synapse {ECO:0000250|UniProtKB:Q8R191}. Note=Found at the neuromuscular synapses. {ECO:0000250|UniProtKB:Q8R191}.","ENST00000248121.7;",0.00154351706105271
"17172","SYT11",-0.708363506024055,4.39902780894162,15.2577260681109,0.000161475242238109,"Q9BT88","Q9BT88","reviewed","SYT11_HUMAN","Synaptotagmin-11 (Synaptotagmin XI) (SytXI)","SYT11 KIAA0080","FUNCTION: Synaptotagmin family member involved in vesicular and membrane trafficking which does not bind Ca(2+). Inhibits clathrin-mediated and bulk endocytosis, functions to ensure precision in vesicle retrieval. Plays an important role in dopamine transmission by regulating endocytosis and the vesicle-recycling process. Essential component of a neuronal vesicular trafficking pathway that differs from the synaptic vesicle trafficking pathway but is crucial for development and synaptic plasticity. In macrophages and microglia, inhibits the conventional cytokine secretion, of at least IL6 and TNF, and phagocytosis. In astrocytes, regulates lysosome exocytosis, mechanism required for the repair of injured astrocyte cell membrane (By similarity). Required for the ATP13A2-mediated regulation of the autophagy-lysosome pathway (PubMed:27278822). {ECO:0000250|UniProtKB:Q9R0N3, ECO:0000269|PubMed:27278822}.","SYT11","anchoring junction [GO:0070161]; axon [GO:0030424]; clathrin-coated vesicle membrane [GO:0030665]; dendrite [GO:0030425]; dendritic spine [GO:0043197]; early phagosome [GO:0032009]; excitatory synapse [GO:0060076]; exocytic vesicle [GO:0070382]; inhibitory synapse [GO:0060077]; integral component of plasma membrane [GO:0005887]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; neuron projection [GO:0043005]; perikaryon [GO:0043204]; phagocytic cup [GO:0001891]; phagocytic vesicle [GO:0045335]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; presynapse [GO:0098793]; presynaptic active zone membrane [GO:0048787]; recycling endosome [GO:0055037]; recycling endosome membrane [GO:0055038]; synapse [GO:0045202]; synaptic vesicle [GO:0008021]; trans-Golgi network [GO:0005802]; vesicle [GO:0031982]; beta-tubulin binding [GO:0048487]; calcium ion binding [GO:0005509]; calcium-dependent phospholipid binding [GO:0005544]; clathrin binding [GO:0030276]; identical protein binding [GO:0042802]; phosphatidylserine binding [GO:0001786]; SNARE binding [GO:0000149]; translation initiation factor binding [GO:0031369]; ubiquitin protein ligase binding [GO:0031625]; autophagy [GO:0006914]; calcium ion regulated lysosome exocytosis [GO:1990927]; calcium-ion regulated exocytosis [GO:0017156]; cellular response to calcium ion [GO:0071277]; establishment of vesicle localization [GO:0051650]; learning [GO:0007612]; memory [GO:0007613]; negative regulation of cytokine production [GO:0001818]; negative regulation of dopamine secretion [GO:0033602]; negative regulation of endocytosis [GO:0045806]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of microglial cell activation [GO:1903979]; negative regulation of neurotransmitter secretion [GO:0046929]; negative regulation of phagocytosis [GO:0050765]; negative regulation of tumor necrosis factor production [GO:0032720]; plasma membrane repair [GO:0001778]; positive regulation of protein localization to phagocytic vesicle [GO:1905171]; regulation of calcium ion-dependent exocytosis [GO:0017158]; regulation of defense response to bacterium [GO:1900424]; regulation of dopamine secretion [GO:0014059]; regulation of phagosome maturation [GO:1905162]; vesicle fusion [GO:0006906]; vesicle-mediated transport [GO:0016192]","Q92624; Q9NQ11; O60260-5; O43765; Q96EQ0","SUBCELLULAR LOCATION: Cytoplasmic vesicle membrane {ECO:0000305|PubMed:12925569}; Single-pass membrane protein {ECO:0000305}. Perikaryon {ECO:0000250|UniProtKB:Q9R0N3}. Golgi apparatus, trans-Golgi network membrane {ECO:0000250|UniProtKB:Q9R0N3}; Single-pass membrane protein {ECO:0000250|UniProtKB:Q9R0N3}. Recycling endosome membrane {ECO:0000250|UniProtKB:Q9R0N3}; Single-pass membrane protein {ECO:0000250|UniProtKB:Q9R0N3}. Lysosome membrane {ECO:0000250|UniProtKB:Q9R0N3}; Single-pass membrane protein {ECO:0000250|UniProtKB:Q9R0N3}. Cytoplasmic vesicle, phagosome {ECO:0000250|UniProtKB:Q9R0N3}. Cell projection, axon {ECO:0000269|PubMed:12925569}. Cell projection, dendrite {ECO:0000269|PubMed:12925569}. Postsynaptic density {ECO:0000250|UniProtKB:Q9R0N3}. Recycling endosome membrane {ECO:0000250|UniProtKB:O08835}; Single-pass membrane protein {ECO:0000250|UniProtKB:O08835}. Cytoplasmic vesicle, clathrin-coated vesicle membrane {ECO:0000250|UniProtKB:O08835}; Single-pass membrane protein {ECO:0000250|UniProtKB:O08835}. Perikaryon {ECO:0000269|PubMed:12925569}. Note=Localized in vesicles that travels in axonal and dendritic shafts in both anterograde and retrograde directions. In macrophages and microglia, recruited in phagosomes at early stages of phagocytosis (By similarity). Found in the core of the Lewy bodies in the brain of sporadic Parkinson disease patients (PubMed:12925569). {ECO:0000250|UniProtKB:Q9R0N3, ECO:0000269|PubMed:12925569}.","ENST00000368324.5;",0.0040632901873699
